loc,cases,deaths,date,Region,year
#adm2+name,#affected+infected,#affected+killed,#date,#region,#year
CAMARINES NORTE,20,0,20/01/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,5,0,27/01/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,5,1,03/02/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,7,1,10/02/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,7,1,17/02/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,8,0,24/02/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,7,0,03/03/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,9,0,10/03/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,4,0,17/03/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,11,1,24/03/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,5,0,31/03/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,3,0,07/04/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,2,0,14/04/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,4,0,21/04/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,2,0,28/04/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,3,0,05/05/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,2,0,12/05/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,5,0,19/05/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,4,0,26/05/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,3,0,02/06/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,4,0,09/06/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,5,0,16/06/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,1,0,23/06/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,1,0,30/06/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,1,0,07/07/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,0,0,14/07/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,4,1,21/07/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,3,0,28/07/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,7,0,04/08/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,9,0,11/08/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,35,0,18/08/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,49,0,25/08/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,67,0,01/09/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,59,0,08/09/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,70,0,15/09/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,52,0,22/09/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,47,1,29/09/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,75,0,06/10/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,57,0,13/10/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,53,0,20/10/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,45,1,27/10/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,39,0,03/11/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,49,0,10/11/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,32,0,17/11/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,33,0,24/11/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,32,0,01/12/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,28,0,08/12/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,23,0,15/12/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,21,0,22/12/2019,REGION V-BICOL REGION,2019
CAMARINES NORTE,13,1,29/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,18,0,13/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,45,2,20/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,64,0,27/01/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,44,0,03/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,50,1,10/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,2,17/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,0,24/02/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,49,0,03/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,0,10/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,34,0,17/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,29,0,24/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,24,1,31/03/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,15,0,07/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,14/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,24,0,21/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,20,1,28/04/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,18,1,05/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,13,0,12/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,19/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,17,0,26/05/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,13,1,02/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,15,0,09/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,19,0,16/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,28,1,23/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,33,0,30/06/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,51,1,07/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,92,0,14/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,115,2,21/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,127,1,28/07/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,191,3,04/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,231,0,11/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,243,1,18/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,200,1,25/08/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,240,3,01/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,232,4,08/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,223,0,15/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,150,0,22/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,115,0,29/09/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,137,1,06/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,105,0,13/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,95,0,20/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,87,3,27/10/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,54,0,03/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,51,1,10/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,5,0,17/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,39,1,24/11/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,49,1,01/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,45,2,08/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,0,15/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,27,0,22/12/2019,REGION V-BICOL REGION,2019
CAMARINES SUR,36,1,29/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,13/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,16,0,20/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,27/01/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,03/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,5,0,10/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,17/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,24/02/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,03/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,10/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,17/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,8,0,24/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,31/03/2019,REGION V-BICOL REGION,2019
CATANDUANES,6,0,07/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,14/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,15,0,21/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,28/04/2019,REGION V-BICOL REGION,2019
CATANDUANES,14,1,05/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,12/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,19/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,26/05/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,02/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,3,0,09/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,25,0,16/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,26,0,23/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,35,0,30/06/2019,REGION V-BICOL REGION,2019
CATANDUANES,59,0,07/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,68,0,14/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,38,0,21/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,42,0,28/07/2019,REGION V-BICOL REGION,2019
CATANDUANES,68,0,04/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,45,0,11/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,46,0,18/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,41,0,25/08/2019,REGION V-BICOL REGION,2019
CATANDUANES,43,0,01/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,61,0,08/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,54,0,15/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,40,0,22/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,34,0,29/09/2019,REGION V-BICOL REGION,2019
CATANDUANES,28,0,06/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,19,0,13/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,11,0,20/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,20,0,27/10/2019,REGION V-BICOL REGION,2019
CATANDUANES,11,0,03/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,13,0,10/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,17,0,17/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,5,0,24/11/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,01/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,7,0,08/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,0,0,15/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,0,0,22/12/2019,REGION V-BICOL REGION,2019
CATANDUANES,4,0,29/12/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,13/01/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,20/01/2019,REGION V-BICOL REGION,2019
MASBATE,4,0,27/01/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,03/02/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,10/02/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,17/02/2019,REGION V-BICOL REGION,2019
MASBATE,3,0,24/02/2019,REGION V-BICOL REGION,2019
MASBATE,4,0,03/03/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,10/03/2019,REGION V-BICOL REGION,2019
MASBATE,5,0,17/03/2019,REGION V-BICOL REGION,2019
MASBATE,9,1,24/03/2019,REGION V-BICOL REGION,2019
MASBATE,6,0,31/03/2019,REGION V-BICOL REGION,2019
MASBATE,1,0,07/04/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,14/04/2019,REGION V-BICOL REGION,2019
MASBATE,3,0,21/04/2019,REGION V-BICOL REGION,2019
MASBATE,3,0,28/04/2019,REGION V-BICOL REGION,2019
MASBATE,5,0,05/05/2019,REGION V-BICOL REGION,2019
MASBATE,2,0,12/05/2019,REGION V-BICOL REGION,2019
MASBATE,4,0,19/05/2019,REGION V-BICOL REGION,2019
MASBATE,2,0,26/05/2019,REGION V-BICOL REGION,2019
MASBATE,3,0,02/06/2019,REGION V-BICOL REGION,2019
MASBATE,3,0,09/06/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,16/06/2019,REGION V-BICOL REGION,2019
MASBATE,14,0,23/06/2019,REGION V-BICOL REGION,2019
MASBATE,11,0,30/06/2019,REGION V-BICOL REGION,2019
MASBATE,10,0,07/07/2019,REGION V-BICOL REGION,2019
MASBATE,22,0,14/07/2019,REGION V-BICOL REGION,2019
MASBATE,17,1,21/07/2019,REGION V-BICOL REGION,2019
MASBATE,40,1,28/07/2019,REGION V-BICOL REGION,2019
MASBATE,42,0,04/08/2019,REGION V-BICOL REGION,2019
MASBATE,15,0,11/08/2019,REGION V-BICOL REGION,2019
MASBATE,35,0,18/08/2019,REGION V-BICOL REGION,2019
MASBATE,47,1,25/08/2019,REGION V-BICOL REGION,2019
MASBATE,40,0,01/09/2019,REGION V-BICOL REGION,2019
MASBATE,41,0,08/09/2019,REGION V-BICOL REGION,2019
MASBATE,36,1,15/09/2019,REGION V-BICOL REGION,2019
MASBATE,24,1,22/09/2019,REGION V-BICOL REGION,2019
MASBATE,27,0,29/09/2019,REGION V-BICOL REGION,2019
MASBATE,35,0,06/10/2019,REGION V-BICOL REGION,2019
MASBATE,35,0,13/10/2019,REGION V-BICOL REGION,2019
MASBATE,29,0,20/10/2019,REGION V-BICOL REGION,2019
MASBATE,25,0,27/10/2019,REGION V-BICOL REGION,2019
MASBATE,12,0,03/11/2019,REGION V-BICOL REGION,2019
MASBATE,14,0,10/11/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,17/11/2019,REGION V-BICOL REGION,2019
MASBATE,18,0,24/11/2019,REGION V-BICOL REGION,2019
MASBATE,6,0,01/12/2019,REGION V-BICOL REGION,2019
MASBATE,7,0,08/12/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,15/12/2019,REGION V-BICOL REGION,2019
MASBATE,8,0,22/12/2019,REGION V-BICOL REGION,2019
MASBATE,5,0,29/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,13/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,20/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,23,0,27/01/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,03/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,10/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,17/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,24/02/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,03/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,11,0,10/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,17,0,17/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,24/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,31/03/2019,REGION V-BICOL REGION,2019
NAGA CITY,1,0,07/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,14/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,21/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,6,0,28/04/2019,REGION V-BICOL REGION,2019
NAGA CITY,0,0,05/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,3,0,12/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,19/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,1,0,26/05/2019,REGION V-BICOL REGION,2019
NAGA CITY,2,0,02/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,09/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,5,0,16/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,23/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,30/06/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,0,07/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,16,0,14/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,21,0,21/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,26,0,28/07/2019,REGION V-BICOL REGION,2019
NAGA CITY,37,0,04/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,43,0,11/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,42,1,18/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,40,1,25/08/2019,REGION V-BICOL REGION,2019
NAGA CITY,69,0,01/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,51,0,08/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,48,0,15/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,32,0,22/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,29,0,29/09/2019,REGION V-BICOL REGION,2019
NAGA CITY,41,0,06/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,40,0,13/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,18,0,20/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,20,0,27/10/2019,REGION V-BICOL REGION,2019
NAGA CITY,13,0,03/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,11,0,10/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,14,0,17/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,9,0,24/11/2019,REGION V-BICOL REGION,2019
NAGA CITY,4,0,01/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,7,1,08/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,15/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,17,0,22/12/2019,REGION V-BICOL REGION,2019
NAGA CITY,12,0,29/12/2019,REGION V-BICOL REGION,2019
SORSOGON,13,0,13/01/2019,REGION V-BICOL REGION,2019
SORSOGON,19,0,20/01/2019,REGION V-BICOL REGION,2019
SORSOGON,14,0,27/01/2019,REGION V-BICOL REGION,2019
SORSOGON,15,1,03/02/2019,REGION V-BICOL REGION,2019
SORSOGON,21,0,10/02/2019,REGION V-BICOL REGION,2019
SORSOGON,12,1,17/02/2019,REGION V-BICOL REGION,2019
SORSOGON,6,0,24/02/2019,REGION V-BICOL REGION,2019
SORSOGON,15,1,03/03/2019,REGION V-BICOL REGION,2019
SORSOGON,10,0,10/03/2019,REGION V-BICOL REGION,2019
SORSOGON,6,0,17/03/2019,REGION V-BICOL REGION,2019
SORSOGON,11,0,24/03/2019,REGION V-BICOL REGION,2019
SORSOGON,13,0,31/03/2019,REGION V-BICOL REGION,2019
SORSOGON,11,0,07/04/2019,REGION V-BICOL REGION,2019
SORSOGON,2,0,14/04/2019,REGION V-BICOL REGION,2019
SORSOGON,4,0,21/04/2019,REGION V-BICOL REGION,2019
SORSOGON,7,0,28/04/2019,REGION V-BICOL REGION,2019
SORSOGON,3,0,05/05/2019,REGION V-BICOL REGION,2019
SORSOGON,5,0,12/05/2019,REGION V-BICOL REGION,2019
SORSOGON,11,0,19/05/2019,REGION V-BICOL REGION,2019
SORSOGON,7,0,26/05/2019,REGION V-BICOL REGION,2019
SORSOGON,15,1,02/06/2019,REGION V-BICOL REGION,2019
SORSOGON,18,0,09/06/2019,REGION V-BICOL REGION,2019
SORSOGON,20,1,16/06/2019,REGION V-BICOL REGION,2019
SORSOGON,18,0,23/06/2019,REGION V-BICOL REGION,2019
SORSOGON,31,0,30/06/2019,REGION V-BICOL REGION,2019
SORSOGON,60,0,07/07/2019,REGION V-BICOL REGION,2019
SORSOGON,79,1,14/07/2019,REGION V-BICOL REGION,2019
SORSOGON,91,1,21/07/2019,REGION V-BICOL REGION,2019
SORSOGON,82,0,28/07/2019,REGION V-BICOL REGION,2019
SORSOGON,103,1,04/08/2019,REGION V-BICOL REGION,2019
SORSOGON,145,1,11/08/2019,REGION V-BICOL REGION,2019
SORSOGON,138,0,18/08/2019,REGION V-BICOL REGION,2019
SORSOGON,146,0,25/08/2019,REGION V-BICOL REGION,2019
SORSOGON,161,0,01/09/2019,REGION V-BICOL REGION,2019
SORSOGON,130,1,08/09/2019,REGION V-BICOL REGION,2019
SORSOGON,128,0,15/09/2019,REGION V-BICOL REGION,2019
SORSOGON,102,0,22/09/2019,REGION V-BICOL REGION,2019
SORSOGON,84,0,29/09/2019,REGION V-BICOL REGION,2019
SORSOGON,46,0,06/10/2019,REGION V-BICOL REGION,2019
SORSOGON,54,0,13/10/2019,REGION V-BICOL REGION,2019
SORSOGON,50,0,20/10/2019,REGION V-BICOL REGION,2019
SORSOGON,47,0,27/10/2019,REGION V-BICOL REGION,2019
SORSOGON,40,0,03/11/2019,REGION V-BICOL REGION,2019
SORSOGON,63,0,10/11/2019,REGION V-BICOL REGION,2019
SORSOGON,0,0,17/11/2019,REGION V-BICOL REGION,2019
SORSOGON,13,1,24/11/2019,REGION V-BICOL REGION,2019
SORSOGON,17,0,01/12/2019,REGION V-BICOL REGION,2019
SORSOGON,16,0,08/12/2019,REGION V-BICOL REGION,2019
SORSOGON,20,0,15/12/2019,REGION V-BICOL REGION,2019
SORSOGON,20,0,22/12/2019,REGION V-BICOL REGION,2019
SORSOGON,11,0,29/12/2019,REGION V-BICOL REGION,2019
AKLAN,46,0,13/01/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,50,0,20/01/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,35,0,27/01/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,63,0,03/02/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,57,2,10/02/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,75,0,17/02/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,58,0,24/02/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,69,0,03/03/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,85,0,10/03/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,72,1,17/03/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,52,1,24/03/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,56,0,31/03/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,36,0,07/04/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,40,1,14/04/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,34,0,21/04/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,33,1,28/04/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,33,0,05/05/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,28,1,12/05/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,24,0,19/05/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,40,0,26/05/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,51,1,02/06/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,100,2,09/06/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,99,0,16/06/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,110,0,23/06/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,185,3,30/06/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,271,2,07/07/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,453,0,14/07/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,405,0,21/07/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,467,1,28/07/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,473,1,04/08/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,394,1,11/08/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,283,0,18/08/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,252,1,25/08/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,211,0,01/09/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,193,1,08/09/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,168,0,15/09/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,125,2,22/09/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,91,0,29/09/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,78,1,06/10/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,70,0,13/10/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,46,0,20/10/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,59,0,27/10/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,31,0,03/11/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,27,0,10/11/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,35,0,17/11/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,26,0,24/11/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,8,0,01/12/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,13,0,08/12/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,8,0,15/12/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,1,0,22/12/2019,REGION VI-WESTERN VISAYAS,2019
AKLAN,2,0,29/12/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,6,0,13/01/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,15,0,20/01/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,18,0,27/01/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,12,0,03/02/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,10,0,10/02/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,9,0,17/02/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,6,0,24/02/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,13,0,03/03/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,14,0,10/03/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,16,0,17/03/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,13,0,24/03/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,3,0,31/03/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,10,0,07/04/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,7,0,14/04/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,6,0,21/04/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,22,0,28/04/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,24,0,05/05/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,15,0,12/05/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,24,0,19/05/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,23,1,26/05/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,19,0,02/06/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,16,1,09/06/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,39,0,16/06/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,43,2,23/06/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,70,0,30/06/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,133,1,07/07/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,161,0,14/07/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,202,1,21/07/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,224,1,28/07/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,209,0,04/08/2019,REGION VI-WESTERN VISAYAS,2019
ANTIQUE,2036,2,11/08/2019,REGION VI-WESTERN VISAYAS,2019
